Date,Close
20070723,0.9246
20070724,0.91355
20070725,0.92035
20070726,0.9178
20070727,0.90655
20070730,0.9138
20070731,0.90825
20070801,0.90385
20070802,0.9034
20070803,0.9034
20070806,0.9036
20070807,0.9018
20070808,0.90425
20070809,0.89885
20070810,0.8894
20070813,0.8876
20070814,0.89065
20070815,0.88455
20070816,0.85135
20070817,0.84545
20070820,0.8506
20070821,0.8515
20070822,0.856625
20070823,0.8646
20070824,0.87015
20070827,0.8731
20070828,0.867925
20070829,0.87115
20070830,0.86345
20070831,0.86405
20070903,0.86655
20070904,0.865275
20070905,0.8658
20070906,0.8723
20070907,0.8722
20070910,0.86885
20070911,0.8701
20070912,0.87275
20070913,0.8671
20070914,0.8671
20070917,0.85655
20070918,0.8637
20070919,0.8695
20070920,0.8642
20070921,0.86725
20070924,0.8699
20070925,0.8765
20070926,0.8799
20070927,0.88155
20070928,0.881
20071001,0.8869
20071002,0.88145
20071003,0.8815
20071004,0.8851
20071005,0.88005
20071008,0.8819
20071009,0.88395
20071010,0.8817
20071011,0.87965
20071012,0.879125
20071015,0.8779
20071016,0.86975
20071017,0.8687
20071018,0.8727
20071019,0.8605
20071022,0.86765
20071023,0.86855
20071024,0.87475
20071025,0.87885
20071026,0.88355
20071029,0.87905
20071030,0.87655
20071031,0.88095
20071101,0.8676
20071102,0.8629
20071105,0.85925
20071106,0.8548
20071107,0.8637
20071108,0.86645
20071109,0.8613
20071112,0.8487
20071113,0.85865
20071114,0.8658
20071115,0.87285
20071116,0.86895
20071119,0.8698
20071120,0.87405
20071121,0.85925
20071122,0.85905
20071123,0.86755
20071126,0.8615
20071127,0.8743
20071128,0.8768
20071129,0.8798
20071130,0.88315
20071203,0.88
20071204,0.8829
20071205,0.88015
20071206,0.886125
20071207,0.8809
20071210,0.89115
20071211,0.8865
20071212,0.8938
20071213,0.89415
20071214,0.8754
20071217,0.8618
20071218,0.86525
20071219,0.86115
20071220,0.86035
20071221,0.8601
20071224,0.8587
20071226,0.8579
20071227,0.8602
20071228,0.8602
20071231,0.87385
20080102,0.8779
20080103,0.871125
20080104,0.87465
20080107,0.87685
20080108,0.8843
20080109,0.892
20080110,0.9045
20080111,0.9078
20080114,0.91485
20080115,0.897075
20080116,0.90185
20080117,0.90245
20080118,0.90305
20080121,0.8915
20080122,0.893975
20080123,0.89415
20080124,0.88545
20080125,0.8868
20080128,0.8923
20080129,0.8878
20080130,0.8871
20080131,0.89835
20080201,0.899925
20080204,0.9023
20080205,0.90455
20080206,0.90125
20080207,0.9025
20080208,0.89455
20080211,0.9051
20080212,0.9046
20080213,0.8937
20080214,0.9024
20080215,0.915325
20080218,0.9207
20080219,0.9348
20080220,0.93015
20080221,0.92915
20080222,0.9357
20080225,0.9235
20080226,0.916575
20080227,0.9231
20080228,0.9256
20080229,0.9195
20080303,0.93035
20080304,0.9216
20080305,0.92025
20080306,0.91335
20080307,0.91825
20080310,0.91315
20080311,0.92145
20080312,0.92365
20080313,0.93225
20080314,0.9273
20080317,0.91975
20080318,0.91955
20080319,0.92685
20080320,0.92095
20080321,0.92325
20080324,0.9215
20080325,0.93305
20080326,0.9372
20080327,0.93595
20080328,0.9382
20080331,0.936225
20080401,0.92655
20080402,0.92915
20080403,0.9206
20080404,0.930725
20080407,0.9389
20080408,0.9443
20080409,0.9456
20080410,0.9503
20080411,0.9497
20080414,0.9444
20080415,0.9436
20080416,0.94065
20080417,0.947375
20080418,0.93875
20080421,0.94775
20080422,0.9525
20080423,0.9653
20080424,0.9531
20080425,0.9462
20080428,0.95065
20080429,0.94565
20080430,0.9511
20080501,0.9525
20080502,0.95285
20080505,0.95875
20080506,0.952
20080507,0.95095
20080508,0.96
20080509,0.9485
20080512,0.9519
20080513,0.9439
20080514,0.9378
20080515,0.9402
20080516,0.954975
20080519,0.94535
20080520,0.9513
20080521,0.9469
20080522,0.94105
20080523,0.9494
20080526,0.9524
20080527,0.95265
20080528,0.95335
20080529,0.94375
20080530,0.9496
20080602,0.95655
20080603,0.961
20080604,0.97335
20080605,0.9759
20080606,0.98155
20080609,0.97265
20080610,0.96685
20080611,0.96585
20080612,0.9568
20080613,0.9664
20080616,0.9627
20080617,0.9615
20080618,0.96335
20080619,0.966
20080620,0.96895
20080623,0.96765
20080624,0.9661
20080625,0.9691
20080626,0.9694
20080627,0.9711
20080630,0.9792
20080701,0.976275
20080702,0.9739
20080703,0.9775
20080704,0.9826
20080707,0.97275
20080708,0.9718
20080709,0.96805
20080710,0.97025
20080711,0.97515
20080714,0.977925
20080715,0.981
20080716,0.976575
20080717,0.97795
20080718,0.9759
20080721,0.97695
20080722,0.9794
20080723,0.97185
20080724,0.972625
20080725,0.9752
20080728,0.9785
20080729,0.975575
20080730,0.966425
20080731,0.965525
20080801,0.954475
20080804,0.9634
20080805,0.95595
20080806,0.952975
20080807,0.95475
20080808,0.94795
20080811,0.9452
20080812,0.929175
20080813,0.929225
20080814,0.92785
20080815,0.917525
20080818,0.9244
20080819,0.9253
20080820,0.92595
20080821,0.918725
20080822,0.907225
20080825,0.907025
20080826,0.8974
20080827,0.89835
20080828,0.906575
20080829,0.91295
20080901,0.9072
20080902,0.8944
20080903,0.888425
20080904,0.8801
20080905,0.8668
20080908,0.8693
20080909,0.859675
20080910,0.8586
20080911,0.868025
20080912,0.8707
20080915,0.863775
20080916,0.854975
20080917,0.84855
20080918,0.8532
20080919,0.8734
20080922,0.87435
20080923,0.86485
20080924,0.866425
20080925,0.864425
20080926,0.859025
20080929,0.84125
20080930,0.843475
20081001,0.836775
20081002,0.833675
20081003,0.83745
20081006,0.794075
20081007,0.780425
20081008,0.725
20081009,0.78665
20081010,0.806
20081013,0.801625
20081014,0.810225
20081015,0.788425
20081016,0.814075
20081017,0.82775
20081020,0.83905
20081021,0.8147
20081022,0.843925
20081023,0.8351
20081024,0.795275
20081027,0.7789
20081028,0.816575
20081029,0.817375
20081030,0.819025
20081031,0.80965
20081103,0.79915
20081104,0.8038
20081105,0.796975
20081106,0.7974
20081107,0.80195
20081110,0.79985
20081111,0.7934
20081112,0.79295
20081113,0.80685
20081114,0.801825
20081117,0.79565
20081118,0.803325
20081119,0.798725
20081120,0.7927
20081121,0.801
20081124,0.805925
20081125,0.795325
20081126,0.80355
20081127,0.809525
20081128,0.81175
20081201,0.7992
20081202,0.8012
20081203,0.812525
20081204,0.8223
20081205,0.8216
20081208,0.830825
20081209,0.831825
20081210,0.8247
20081211,0.830625
20081212,0.8292
20081215,0.825
20081216,0.8344
20081217,0.83875
20081218,0.827575
20081219,0.828125
20081222,0.8354
20081223,0.829675
20081224,0.8292
20081226,0.838175
20081229,0.8363
20081230,0.8413
20081231,0.85785
20090102,0.857275
20090105,0.853075
20090106,0.8564
20090107,0.8508
20090108,0.84035
20090109,0.833725
20090112,0.83065
20090113,0.8137
20090114,0.8256
20090115,0.830725
20090116,0.837
20090119,0.836375
20090120,0.824575
20090121,0.830625
20090122,0.822125
20090123,0.80435
20090126,0.806525
20090127,0.8135
20090128,0.806475
20090129,0.79965
20090130,0.781525
20090202,0.7862
20090203,0.80055
20090204,0.792975
20090205,0.804
20090206,0.8236
20090209,0.8261
20090210,0.81445
20090211,0.813
20090212,0.811475
20090213,0.81135
20090216,0.807975
20090217,0.80345
20090218,0.8034
20090219,0.809725
20090220,0.80845
20090223,0.8023
20090224,0.808925
20090225,0.81335
20090226,0.811825
20090227,0.81565
20090302,0.814925
20090303,0.82465
20090304,0.827025
20090305,0.82405
20090306,0.82455
20090309,0.822075
20090310,0.826125
20090311,0.838175
20090312,0.8366
20090313,0.837
20090316,0.838325
20090317,0.84065
20090318,0.8434
20090319,0.84935
20090320,0.85215
20090323,0.86195
20090324,0.85695
20090325,0.859475
20090326,0.86345
20090327,0.86225
20090330,0.86025
20090331,0.87135
20090401,0.88105
20090402,0.88525
20090403,0.8793
20090406,0.883975
20090407,0.8796
20090408,0.8781
20090409,0.8801
20090410,0.88255
20090413,0.89275
20090414,0.87965
20090415,0.877
20090416,0.86995
20090417,0.87755
20090420,0.86325
20090421,0.8791
20090422,0.87455
20090423,0.8741
20090424,0.8749
20090427,0.86695
20090428,0.8608
20090429,0.8743
20090430,0.8657
20090501,0.86605
20090504,0.86755
20090505,0.8726
20090506,0.87235
20090507,0.882
20090508,0.88355
20090511,0.8853
20090512,0.88945
20090513,0.8844
20090514,0.8888
20090515,0.8822
20090518,0.891
20090519,0.8955
20090520,0.88515
20090521,0.8854
20090522,0.87625
20090525,0.87915
20090526,0.87765
20090527,0.87145
20090528,0.87295
20090529,0.87415
20090601,0.88605
20090602,0.88755
20090603,0.8892
20090604,0.87965
20090605,0.88775
20090608,0.88055
20090609,0.8853
20090610,0.89045
20090611,0.9035
20090612,0.90875
20090615,0.90115
20090616,0.90105
20090617,0.89915
20090618,0.904
20090619,0.9149
20090622,0.9075
20090623,0.9127
20090624,0.92235
20090625,0.92685
20090626,0.931
20090629,0.9345
20090630,0.9373
20090701,0.92945
20090702,0.92325
20090703,0.9251
20090706,0.92485
20090707,0.9206
20090708,0.909
20090709,0.9099
20090710,0.9064
20090713,0.901
20090714,0.8983
20090715,0.8935
20090716,0.9007
20090717,0.89405
20090720,0.9032
20090721,0.9033
20090722,0.89705
20090723,0.88425
20090724,0.8881
20090727,0.8895
20090728,0.89415
20090729,0.89055
20090730,0.8946
20090731,0.9007
20090803,0.8974
20090804,0.9057
20090805,0.89985
20090806,0.90475
20090807,0.905275
20090810,0.91165
20090811,0.913375
20090812,0.908175
20090813,0.91625
20090814,0.9144
20090817,0.909575
20090818,0.910325
20090819,0.907725
20090820,0.90375
20090821,0.902575
20090824,0.9028
20090825,0.908175
20090826,0.908925
20090827,0.912775
20090828,0.91795
20090831,0.922975
20090901,0.912225
20090902,0.921375
20090903,0.925875
20090904,0.92615
20090907,0.92255
20090908,0.928525
20090909,0.9301
20090910,0.93065
20090911,0.9296
20090914,0.933575
20090915,0.925875
20090916,0.9311
20090917,0.9292
20090918,0.9275
20090921,0.931175
20090922,0.93385
20090923,0.9345
20090924,0.9422
20090925,0.947
20090928,0.946275
20090929,0.943825
20090930,0.9441
20091001,0.942625
20091002,0.9347
20091005,0.938825
20091006,0.9432
20091007,0.945725
20091008,0.9531
20091009,0.94205
20091012,0.938825
20091013,0.937775
20091014,0.936625
20091015,0.9517
20091016,0.950725
20091019,0.955425
20091020,0.9695
20091021,0.969075
20091022,0.970775
20091023,0.9721
20091026,0.979325
20091027,0.9759
20091028,0.969875
20091029,0.97585
20091030,0.9767
20091102,0.9734
20091103,0.962125
20091104,0.967125
20091105,0.9693
20091106,0.988275
20091109,0.98095
20091110,0.976475
20091111,0.971575
20091112,0.97495
20091113,0.9814
20091116,0.981425
20091117,0.97795
20091118,0.9803
20091119,0.977125
20091120,0.979225
20091123,0.9752
20091124,0.972675
20091125,0.97425
20091126,0.9676
20091127,0.962375
20091130,0.9675
20091201,0.9678
20091202,0.972175
20091203,0.976775
20091204,0.967775
20091207,0.9595
20091208,0.96145
20091209,0.9583
20091210,0.9638
20091211,0.967525
20091214,0.970625
20091215,0.96165
20091216,0.955975
20091217,0.94975
20091218,0.950425
20091221,0.936275
20091222,0.926275
20091223,0.922775
20091224,0.92815
20091228,0.924975
20091229,0.933725
20091230,0.943975
20091231,0.94565
20100104,0.950625
20100105,0.947375
20100106,0.949625
20100107,0.9491
20100108,0.952375
20100111,0.9608
20100112,0.955825
20100113,0.9526
20100114,0.953625
20100115,0.9496
20100118,0.950475
20100119,0.952125
20100120,0.952325
20100121,0.947
20100122,0.952725
20100125,0.9564
20100126,0.954825
20100127,0.952875
20100128,0.953975
20100129,0.946125
20100201,0.9454
20100202,0.9369
20100203,0.93825
20100204,0.928825
20100205,0.93025
20100208,0.93015
20100209,0.93635
20100210,0.929825
20100211,0.934875
20100212,0.9325
20100215,0.9322
20100216,0.94085
20100217,0.941025
20100218,0.936125
20100219,0.93425
20100222,0.9391
20100223,0.941725
20100224,0.94155
20100225,0.9424
20100226,0.941625
20100301,0.938225
20100302,0.935725
20100303,0.9348
20100304,0.928675
20100305,0.9342
20100308,0.933925
20100309,0.93785
20100310,0.937925
20100311,0.9374
20100312,0.933
20100315,0.93235
20100316,0.93145
20100317,0.933225
